orderid_sha256,customerid_sha256,productid_sha256,orderdate,quantity,orderamt,salesrep
c84cfd7e6763a4add2bd0a29667c286aa9918183b4d119f968015558d7823482,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-04-26,5455,961880.15,Róisín
a0224ab68a7d86352814fd5a6971810dfb87398c51bd386a22aec2405733a8cc,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-04-26,433,10820.67,Róisín
8370814a786607c9eb4f1f5e72a9d878db1ff1cd1e4270acd4f02d54d6f26e98,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-04-26,8533,213239.67,Zuri
f00644961f9dce1faeaa53b05c8b9c9c032aceb375ae7d045f2ccf6b243e390c,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-26,338,3437.46,Liam
4795e984b650a142568ef686c047cee884468d817dba2ad6c8942500d90cd43d,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-04-26,11580,2041901.4,Róisín
1d643a30a7c54784c295c0da9d127108a65e99e765bc01eb087bc19b566ea216,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-27,556,5654.52,Róisín
b7b4bcd04850c92a5fe922530bc4f242818f8683a55869c819b447fb55916c65,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-27,7792,79244.64,Ravi
01e876c46dc24b22edd64fae77caba158c299d18ecfb36693396ba8383183da6,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-04-27,10720,484758.4,Ravi
b388c734d9566a1c43e4b2b5945a16c01f1dfd6ca4d5c49f884296c626ab5585,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-27,3655,37171.35,Ravi
68fa1c15e5d714220f982f951b9f3e2028a3419ded3979054fe54064db348c39,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-04-27,350,22148.0,Róisín
3c61080e8f57c70020fa2333b3a923be29f730fda6c174420b088823c539ab51,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-04-27,5865,371137.2,Ravi
90f9fde3c3aa72efc4f3bd8dee67a2773987328ef6d875732d454b4b3b6e6669,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-04-27,6511,1148084.63,Róisín
7d6f82428d78fb023dcaf7653bff445318dcc036654725d6c314c4224e1103b3,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-04-27,720,45561.6,Ravi
5a0abe2b91a49e0d8f22314539af1a42bb33a268136175c8bcede46a4c0f4395,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2023-04-27,217,9511.11,Róisín
11b59823b8b634e27e3863f14f85545069d3a71259fe1fa2afa825a7958cd6fe,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-28,9693,98577.81,Leslie
5d5127d775be6d93c5a336926bec2c9b09ccc7260657711e55efc70674bd45a1,3c69ed81e4d187ec56720ea68f1bed5000ec93c4243bbdf034944ea86b3de9ed,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-04-28,374,16912.28,Róisín
dace94e363fc5e24aa4ab17d40ba6771f0983f9d7c5a741560d1d84e21da5d38,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-04-28,56,3543.68,Róisín
56d5129ab236ab40988c7cc458d079ad7ef1d3cec6f6547094433edf73d9fe36,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-28,9426,95862.42,Zuri
b4e59288da371adb63645667442c2b832a742836886994e5876c41e3b85c157b,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-28,65,661.05,Zuri
9560d02680fc069a43a22047809a46a1ab7f3de417c7653b66599256c26b43bb,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-04-28,9050,409241.0,Ravi
445fe50910df8a5245773d8eab5a6e486fd6a0bc679ef09d5a05e0b9421e66ec,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-28,10398,105747.66,Zuri
1f2fd8b02fae63f3a7f49b5aa1886a8e6e2e44d3babbd447fd42968614ac6a18,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-04-30,386,3925.62,Ravi
3e8cbfb0feb0621615d2865527c48bf7ad8767f41fff1c214f14c75365cfbf2b,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-01,474,29994.72,Róisín
0f90b7f6db14bac8142c8510b1156ddcaabb9c9f15759dbd260c09ca2adb2e12,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-01,8111,82488.87,Róisín
8fb065d480ec2bce905e936372b5c59f0f06eea46f54caeb77c1ae62dc53666f,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,4544538272cb5caaa6ccddfe71173c9d79dc60561e550f93c2b8fefc0ad817a8,2023-05-01,11864,4306869.28,Zuri
80d28d16089d9c209677b173954032b09fd0cd8ca519f0763710621d2aea7406,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-01,274,17338.72,Leslie
8b20138528b32229a08cdff729ace5b0821d21bf9a3d028567b78e0491f2aed7,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2023-05-01,10586,463984.38,Ravi
6314a64ce3edecb458ec41f809dd61c4211d9bb4ac879f9a80973fe50c492b54,b07238fe228374e83393927c6ba36313384e0381f8f5c0b212fef30c04440cb8,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-01,7861,196446.39,Zuri
035a8eab4b2a516bd03cd9cf0f39baa331767cd6e1c2561d92f8d6300462ac45,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-05-01,478,84285.74,Ravi
7ed813b8025d29e95c675c109e9bb2050e276a7a823bb251daf9a18bea820edf,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-02,501,5095.17,Zuri
ec990f4f5504b3f027d534e7c038c6afb8567a6b6787e17d60f46edcbe66977a,b652c6806e449420277b8727c799622bfe2d2476788aa62088b2fc34d993bfa2,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-02,9161,579708.08,Zuri
ee235b0dbb28d0aef278a447f7f384ea2ffd008afb5942b2339a5ae29296080a,9dc8ffeb2e9b2f68ff95ac9cc4c43cee4bc772a459b586cd01a1e4da7ee61164,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-02,5864,59636.88,Róisín
01d4d3e5f17ac15cd3ffb0ca20c76653cc5dbd15d51d1e20691fd0b958295fd2,1bc83272d84234ac88aada74c7119502aa0e54a2f32b8b0786a76370c5260c96,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-02,160,7235.2,Ravi
43bcc769935ad5d8b8b0da5f18c2685d6ee0d94991b85979ce0be85ddb61915a,adea484e43c1b41edfd7032a54d7fccc4fb541fbdc1b2a6ffd40ab58583fc520,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-02,295,13339.9,Harry
26c469cdbc3d2f9dfe74f2626a9f2410d38c48a4425699305ecbff83e3093f90,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-02,410,4169.7,Liam
858fd4afb41e7bda64273bce791c76e33771e9e97f5f7d1211c2f38458dd97a2,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-03,5287,239078.14,Róisín
14c06873c7264ffcbf3f69e2b5a05764fc4c5dc72530b0262266f470f55301a1,d6703c0aee6795574fa595f16eb50d10d760f6dffc0fa2f4d220b3bc4741d998,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-03,86,3888.92,Róisín
90f6e4187ef980525f2cfcd779058491b85c60c449e5948d35a5816e6fa27c18,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-03,12211,772712.08,Ravi
0cd479b6a17dda01994e5dad697d7177e11e2de624e6e1cd75296b43f9522de0,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-03,7628,344938.16,Róisín
43108f3518db076fe69e1740e397119a6a6031707d8fe0ed9a0d1ef259e9ec80,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-03,8329,84705.93,Ravi
da34a9d3df58595c7175526f728a9c9a4ec5983ef64598512e610b3f722b6358,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-03,658,6691.86,Ravi
71eefc108f96f872cd985c31b3018e369d71445c944196292feb20b47800374b,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-03,135,1372.95,Róisín
6ac60dffed56fec1207e920a2bb96fb73d9ba2f650d2bf4171ec6391cc1fc82f,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-04,5380,340446.4,Róisín
b16b1535f86e831751c238f3a63ff2f3f48316085669b3cb09a275dda270bc38,867abca2e9735ad6dbc915c1af269e472c71157ad6c66f2323b6a5c4dcf7b804,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-04,11631,118287.27,Ravi
b6e79e01ad4e51d2262f5a0a02134f9c4b94feb9e0be1acbea793650f62674e5,b652c6806e449420277b8727c799622bfe2d2476788aa62088b2fc34d993bfa2,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-04,8510,538512.8,Róisín
60e0e83320246ed7ace080ba2428861953732d7920bfc5d322ab8284939061f1,2ff5b0ebc9b2c50adf33562a0e6686dbda9afb06f96364727f8719cc21a21754,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-05-04,581,102447.73,Zuri
df365c57cb79ab86d4e6bb9f6a05698fae4a33832ec78f80365b5667df2cba60,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-04,616,15393.84,Róisín
594a65c79bb26b5eb709415285f2a930d1adfd686e6a14c8211e4a8142da0be7,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-04,7760,491052.8,Leslie
c4178658755dd97aaaee7d3d2ee106290f8628bf459e28d5e93c0b9aa00226f6,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-05,176,7958.72,Leslie
fe2f5a474331ccbaff04200a188be52c9485a2c5e523fc31a48a29493a3dc250,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-05,7111,72318.87,Róisín
004f8ccbd097cb611a2e98a3567afc7677c8109fbf5718c7ae78f3b4866ad1de,d4819ac0aa5fb4f28683b9a0ddf763a5ec73fd7d57cc13783f795f3b53da6020,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-05,760,7729.2,Leslie
64ff8ca44146677aa522bfb7f79f466f28b040a853bff56de2067acb68210196,3c69ed81e4d187ec56720ea68f1bed5000ec93c4243bbdf034944ea86b3de9ed,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-05,484,4922.28,Róisín
d46f96cf8889e77cc2a96debf46511493658f8dc4bf03c758816663c1856dc62,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-05,6148,389045.44,Róisín
1fc558a2c737b832dccf7fee518d87e19591185f9a97dd7884abee4eb8237d31,9dc8ffeb2e9b2f68ff95ac9cc4c43cee4bc772a459b586cd01a1e4da7ee61164,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-08,462,11545.38,Leslie
51dcd0b713642fba8d43fd1c309daeff44b35e62df0a3fa6eb740b215593cb9b,96484cccb4c2949ac2eafbef707b4db33491a071ec486108f7c094db49ef4af3,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2023-05-08,288,12623.04,Ravi
4c64782549221b9cbb8350016d3851f20a4a74bf75b849b76ddc887020eb8ac2,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-08,291,2959.47,Róisín
b9016deff160e100027b2225e063f9f455756d79c4d46427a22c4001e0990b1e,6d95f5eaab595da01c0de61be38e24c525f7dc17889430cd4828acd950cabb12,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-08,222,2257.74,Ravi
18a31de541446cce0c038a827ba6381e24a20caf9bbb8921b5c4dff94590bb0e,83c5e05c2ff7ad212ad0ab2e98e0c6e8d812539b9fb16b2b84a75bb0bc3f7cd0,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-09,8498,86424.66,Leslie
bd190fd3a04d5fb3b96d8b67436ebf46b3ec67bad317f8e459a9ce0a1f95fe49,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-09,398,4047.66,Zuri
9c588e0fd306a101534df800e4a6453f08ee03fa2c35cb9611ceaa32fa45d33a,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-09,462,20891.64,Leslie
7547e00d963abce5c21a50fc78c55868c3bcd18d5edf399bc159b27b82c094fb,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-09,142,1444.14,Ravi
0dae4c3bd858ad3896a335766c383378952cf78faf361f9d250657b063cc7aae,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-09,7272,73956.24,Leslie
ec463172979865cac866b78a34264c4604d1666b73e6ef410e13bba9fbcfa6a7,6e228ec7710a983ba1bdde889aec18202a58f1d7fd3ff1d0b1431183806cfa6d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-09,237,14997.36,Leslie
6238d90de5abb1fb7b77bb0923ba483e2590a1d56d1175b7940bd9161f34338d,2096a40b930bdf8a44eb25f63fc274b17e017cff33d0c279b18633fdb50cce8d,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2023-05-09,358,15691.14,Zuri
47c5b4388d82c7b99f5c7c4d083785a337ea2a42f29d3b42a427c14459d00110,c7fb2ab608de523bf0f2be15f54f041b071feafb26aafe1ab17d43d9cc810069,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-09,631,28533.82,Ravi
c88eb525a34a9c85b3960b9174de4192bb1344e88e0a7e59f3eb945a636e7ef4,eec47c0810c599d8920060e80bc6a27c7363c2090eee39095c04f25b65cd4e7d,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-09,455,4627.35,Zuri
50c18d9c3dcc4994048386dd8d323ffa070c3ef5947586dee446e4a3d464b838,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-10,590,6000.3,Ravi
88423141893ad22397a1339b4970d006cca41ac338ebf8fcf9b5e940cfa5d4b5,2ff5b0ebc9b2c50adf33562a0e6686dbda9afb06f96364727f8719cc21a21754,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-10,153,1556.01,Róisín
dc2d7ee1d8f8d407c3fde2bb69ff9c738719c242e4c1fdbbdd7f033857cc0917,f569e9565676fda27a6869bebfb8a155e395c9deb742b43aeee750a91efd4066,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-10,6286,397778.08,Zuri
55e963fe467f838bd1a824b1f598b36e1091aad4ad24b34754f7a832f89dd185,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-10,408,4149.36,Liam
58948a8a95b99827652517d7543162eab156df367bc9f700a62b4b2bd250b8dc,e49f2829220ace9c60b322244820eb4b38413df0188177a9c686bc78adf78274,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-10,9289,420048.58,Ravi
d86f1277fa017b82ec9af88f1cc85e2922ffc86c7345df136f4121553c13a7e1,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-10,7007,443402.96,Róisín
8f57b5eff5b6c4d9e3e3d3079d4c54e6172432fd835c02a430790d0c3d1467f9,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-05-11,8314,1466007.62,Ravi
2c4b0945770cec7e8c3a5594717720a6920f7395a97d96cc8a11d830272cd1a9,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-05-11,10151,1789925.83,Zuri
792e62a4ce06f927b31044ba9264b9c58a55210a0c5dad2c5185498b8f7464fd,125bb7a8f0c17632b1a4511c224f248517896f1e4e46b8aa85c9edeb5351e99d,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-11,326,20629.28,Róisín
eb5903f088a952cc9637ad298e741db0c2f80a7777b6c77dcc4b973fa975fcdc,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-11,8417,210340.83,Ravi
97557dbc94cf32eedd7885008e665fc245a7cc7267524d9f9706c2aec3c4a008,c83f47a6f374d0b5740d69c8f63b69819f13ac20c8c3b1bb2da1238d04c462cc,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-11,11272,114636.24,Ravi
a4c0e96baf7347ad77a233c03301227e8b74533df34c816f9b862e8195da1b14,5b95da2d3df4ee4675da425ef77af7c2a59f108030bb0344e6a6924aed5c042a,f6aed4fe9e1e49b8edc9aec1436f8c2d6f49372789a6cbe3a04718664d272660,2023-05-11,216,9467.28,Leslie
247b30ee7bcca52b4ee875fcd0fada262e825e2f7b3bf6579d81b5f9a5a0dadb,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-12,9379,234381.21,Ravi
b6235776fba833a7e1d3795849d9343bf7b4b021929dc96d30fef55e61483de1,845ceb8dff59b2fdfc501841bbcff0818c7fb8d28ee83fc3f50574a16ab45400,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-12,11935,121378.95,Harry
684cc009d5d15d1938353c282488e2e5387e75d83ecf4cc5a7bf4f0301bdf144,8d52c5ee3e8a674ef54a51e3b1cb32948f1474ad8dad0ffa628b42bc3f4cf4e1,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-12,5023,227140.06,Liam
a73822c40544527c65f2ce9704d36c48b9eb2d9404b187277ef129a85cca28b5,875e24171cdfb50e0c8ef61823fe2980a334e41afdde8a1402d669999f123be3,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-12,543,5522.31,Zuri
ee9800196cd36a75ace500a0c400d1f93190edd8f960a047a89e5157012b468a,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-12,6032,61345.44,Róisín
7379967d2f64a6b91d2e047f2125065cb3399c4ee143d420af2df0a8f609f5d0,55cf0070006fe2ec412214c3923e98c8d708ca148cc2f0f062b8e32e55c59f57,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-12,10054,454641.88,Ravi
051223882b01b234141020a801cf93af4352c134275c5d651334a9bd4fb15b6c,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,b3d4b62383a78d2c3bcb57bb1e358f0a56057fa69aa6e1c05974e9fc4d44b56f,2023-05-12,308,54309.64,Róisín
be7e88079dbfcddd525391c04b93fa02058e7774955a3739ecc9c99054cf2161,58e1dd6ad7e0d32e2f1b49d095b4768f27ccd1fa0d4b25bff3528abf9d93f23a,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-12,186,1891.62,Liam
d771a4e0cc50ed99bfbb1163005b9d21053e2697b91a77d6c64463e24641dc64,b1ace9b0b7dc34716911940d4e2cf51d4c6e735f12b219365d79efa0386625d0,e3ee9785c02b31972ff02225909e6000d5d367b1943276674d746d05c074c946,2023-05-13,6803,170006.97,Róisín
b80ffc2b19e02826919020bee7c952741586b55de2cfba408ac76a8754f369ee,66489bf71309842ed6774ef60d01211a847d8b23c7af31ca8736d3b82951ba08,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-15,6077,384552.56,Ravi
f11f5266dd66610e460f231bf046f29e0bbadce50fced3ff2339854a4a5723a8,01d7adfdcc31a6b35deaccbe8de5cba72e9f843f48ae4e3945f42a40dd768715,9e3fa58790ff5e7b181e6d169722ce844fa8519d81a5b7ef8837ea39e3a36159,2023-05-15,7193,455173.04,Róisín
3efe00cf76d5ec301096bca7d48091f4fb407abac171e3456fbba9e59084b20a,875e24171cdfb50e0c8ef61823fe2980a334e41afdde8a1402d669999f123be3,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-15,523,23650.06,Zuri
0a98f03f6ec1deee377bc32db3f5b01b42d6a09407253c4a236747327a5ae301,2844fb8eb88264f2c78d1018a6d44a2bc73f03f95c4a396aaf015f06fb31aa6e,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-15,7830,79631.1,Leslie
54f2d88f6118718f6a67c8cb3849cc95b03838382e0c39ef501f91251e00b1ef,b652c6806e449420277b8727c799622bfe2d2476788aa62088b2fc34d993bfa2,e42ee89c57d2c95d2e0e553f0bf7fc3091005ceb538794f6c7c233d645560135,2023-05-15,285,12887.7,Ravi
9c403a42fca115ca3c47a0587ed7d6957e324205afcfc8f597d5e681391dcee3,18d3f60af18b67d3fbcdcab6bfed94ce7fee6ddb4c747fe4ffbdfa5f638747d4,37d0e7fd7950668c205f6c2ee07233b4537099d598766b50fda58004af8c4eb0,2023-05-15,9,91.53,Leslie
